"quarter","district","facility_type","block","facility_name","facility_code","catchment_pop","catchment_villages","essential_drugs_pct","essential_diagnostics_pct","JAS_meetings","CHO_present","MPW_present","ASHA_pct","infra_branding","BP_machine","glucometer","national_NQAS","state_NQAS","NQAS_baseline_conducted","NQAS_baseline_score","kayakalp_award","tim1_1","tim1_2","tim1_3","tim2_1","tim2_3","tim2_4","tim2_5","tim2_6","tim3_1","tim3_2","tim3_3","tim4_1","tim4_2","tim4_3","prop_HTN_over30_pct","prop_DM_over30_pct","prop_initatied_HTN","prop_initiated_DM","prop_adhered_HTN","prop_adhered_DM","prop_controlled_HTN","prop_controlled_DM","MO_present","staff_nurse_present","labtech_present","penta_dropout_scaled","HTN_dropout","DM_dropout","prop_onschedule_ANC","prop_immun_childunder2","avg_OPD_per1000","tim2_3_pct","tim2_4_pct"
"3","Bhavnagar","SHC","Bhavnagar","lakahanka","21","3540","1","1","0.5","Yes","Yes","Yes","1.1299435","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.7929158200000002","1.289219396","1.285614856","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","2.1666667","2","NA","1","1"
"3","Bhavnagar","SHC","Bhavnagar","Thalsar","22","4658","3","1","0.5","Yes","Yes","Yes","1.0734221","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","2.012039776","1.082547364","1.1215637139999999","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.5","1.9285713999999998","NA","1","1"
"3","Bhavnagar","SHC","Bhavnagar","Bhojapara","23","3788","2","1.1619047999999998","0.5","Yes","Yes","Yes","1.0559662","NA","Yes","Yes","No","No","No","0","Yes","1","0","1","1","1","1","1","1","0","0","1","2.06393918","0.41873881339999997","0.4194675261","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","2.1666667","0.66666667","NA","1","1"
"3","Bhavnagar","SHC","Bhavnagar","Vartej 1","24","5677","1","1","0.5","Yes","Yes","Yes","1.2330455999999999","NA","Yes","Yes","No","No","No","0","Yes","1","0","1","1","1","1","1","1","0","0","1","1.8886822900000002","1.10255054","1.10302664","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0.9777777799999999","1.05","NA","1","1"
"3","Bhavnagar","SHC","Bhavnagar","Vartej 2","25","5677","1","1","0.5","Yes","Yes","Yes","0.88074687","NA","Yes","Yes","No","No","No","0","Yes","1","0","1","1","1","1","1","1","0","0","1","1.93732974","1.178231617","1.176614145","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.2121212","0.97222222","NA","1","1"
"3","Bhavnagar","SHC","Bhavnagar","Sanesh","26","2314","3","1","0.5","Yes","Yes","Yes","0.43215212000000003","NA","Yes","Yes","No","No","No","0","Yes","1","0","1","1","1","1","1","1","0","0","1","1.7723873","0.379936246","0.379039385","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.2307692000000001","1.2727273","NA","1","1"
"3","Bhavnagar","SHC","Bhavnagar","Bhudel 1","27","3656","2","0.8761904800000001","0.5","Yes","Yes","Yes","1.9146608","NA","Yes","Yes","Yes","Yes","Yes","0","Yes","1","0","1","1","1","1","1","1","1","1","1","2.01472529","0.1293970759","0.13013632590000002","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.2380952","1.1764706","NA","1","1"
"3","Bhavnagar","SHC","Bhavnagar","khadsaliya","28","4885","1","1","0.5","Yes","Yes","Yes","1.2282496999999999","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","2.02058955","0.9103658475","0.9326917444999999","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","2.5714286","1.8823528999999999","NA","1","1"
"3","Bhavnagar","SHC","Bhavnagar","kardej","29","5816","1","1","0.5","Yes","Yes","Yes","1.2035763","NA","Yes","Yes","No","No","No","0","Yes","1","0","1","1","1","1","1","1","0","0","1","1.93788994","0.992849178","0.992046755","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","2.2941176","0.61111111","NA","1","1"
"3","Bhavnagar","SHC","Bhavnagar","Velavadar","9","3652","4","1","0.5","Yes","Yes","Yes","0.54764513","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.7355219","0.692691675","0.696894947","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.8461538","3.1428571","NA","1","1"
"1","Kalahandi","SHC","Bhawanipatna","Artal SC","388","5784","8","1","1","No","Yes","No","1.6","Yes","No","No","No","No","No","0","No","1","1","1","0","0","1","1","1","0","0","0","0.031876889","0.030228085000000002","0.030502885","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","0.8333333333333334","1"
"1","Kalahandi","SHC","Bhawanipatna","Borbhata SC","389","5478","8","1","1","Yes","Yes","Yes","1.6","Yes","No","No","No","No","No","0","No","1","1","1","1","1","1","1","1","0","0","0","0.044402277000000004","0.042125237","0.041745731","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Kalahandi","SHC","Bhawanipatna","Chahagaon SC","390","5875","6","1","1","No","Yes","Yes","1.2","Yes","No","No","No","No","Yes","0.57","No","1","1","1","1","1","1","1","1","0","0","0","0.0017001984000000001","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Kalahandi","SHC","Bhawanipatna","Chheliamal SC","391","5681","6","1","1","No","Yes","No","1.2","Yes","No","No","No","No","Yes","0.29","Yes","1","1","1","1","1","1","1","1","0","0","1","0","0.012529002000000001","0.0097447796","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Kalahandi","SHC","Bhawanipatna","Dadpur SC","392","5478","8","1","1","Yes","Yes","No","1.6","Yes","No","No","No","No","No","0","No","1","1","1","1","1","1","1","1","0","0","0","0.0079939094","0.040350209","0.036924248","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Kalahandi","SHC","Bhawanipatna","Deypur SC","393","6587","8","1","1","Yes","Yes","No","1.33","Yes","No","No","No","No","No","0","No","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Kalahandi","SHC","Bhawanipatna","Duarsuni SC","394","7450","8","1","1","Yes","Yes","Yes","1.14","Yes","No","No","No","No","No","0","No","1","1","1","1","1","1","1","1","0","0","0","0.0004895961","0.0009791922","0.0007343941","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Kalahandi","SHC","Bhawanipatna","Gudialipadar SC","395","5800","17","1","1","Yes","Yes","Yes","2.4","Yes","No","No","No","No","No","0","Yes","1","1","1","1","1","1","1","1","0","0","1","0.0040357451999999995","0.0023061401","0.0017296051000000002","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Kalahandi","SHC","Bhawanipatna","Kalam SC","396","5684","5","1","1","Yes","Yes","Yes","1","Yes","No","No","No","No","No","0","Yes","1","1","1","0","0","1","1","1","0","0","1","0.031617647","0.041176471","0.041176471","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","0.8333333333333334","1"
"1","Kalahandi","SHC","Bhawanipatna","Kamthana SC","397","15423","6","1","1","No","Yes","Yes","0.4","Yes","No","No","No","Yes","No","0","Yes","1","1","1","1","1","1","1","1","0","1","1","0.0002579314","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Kalahandi","SHC","Bhawanipatna","Karlaguda SC","398","5658","5","1","1","No","Yes","Yes","1","Yes","No","No","No","No","No","0","No","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Kalahandi","SHC","Bhawanipatna","Kutrukhamar SC","399","8719","8","1","1","No","Yes","Yes","1","Yes","No","No","No","No","Yes","0.29","Yes","1","1","1","1","1","1","1","1","0","0","1","0.0024293957","0.0003036745","0.0003036745","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Kalahandi","SHC","Bhawanipatna","Madiguda SC","400","5470","8","1","1","Yes","Yes","Yes","1.6","Yes","No","No","No","No","No","0","Yes","1","1","1","1","1","1","1","1","0","0","1","0.0083725798","0.0005232862","0","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Kalahandi","SHC","Bhawanipatna","Malgaon SC","401","6824","10","1","1","No","Yes","Yes","1.66","Yes","No","No","No","No","Yes","0.55","Yes","1","1","1","1","1","1","1","1","0","0","1","0.041131105","0.041131105","0.041131105","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Kalahandi","SHC","Bhawanipatna","Masigaon SC","402","7850","8","1","1","Yes","Yes","Yes","1.14","Yes","No","No","No","No","No","0","No","1","1","1","1","1","1","1","1","0","0","0","0.017139796","0.027316550999999998","0.025174076","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Kalahandi","SHC","Bhawanipatna","Medinipur SC","403","6820","8","1","1","No","Yes","Yes","1.66","Yes","No","No","No","No","No","0","Yes","1","1","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Kalahandi","SHC","Bhawanipatna","Palna SC","404","5684","8","1","1","No","Yes","Yes","1.6","Yes","No","No","No","No","No","0","No","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Kalahandi","SHC","Bhawanipatna","Pokharighat SC","405","5478","8","1","1","Yes","Yes","Yes","1.6","Yes","No","No","No","No","No","0","No","1","1","1","0","0","1","1","1","0","0","0","0.065979381","0.059793814","0.063917526","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","0.8333333333333334","1"
"1","Kalahandi","SHC","Bhawanipatna","Risigaon SC","406","6358","5","1","1","Yes","Yes","Yes","1","Yes","No","No","No","No","No","0","Yes","1","1","1","1","1","1","1","1","0","0","1","0.023034154","0.022637014","0.022637014","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Kalahandi","SHC","Bhawanipatna","Sagada SC","407","5478","5","1","1","Yes","Yes","Yes","1","Yes","No","No","No","No","No","0","No","1","1","1","0","0","1","1","1","0","0","0","0.20531873","0.20336332","0.20219007","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","0.8333333333333334","1"
"1","Kalahandi","SHC","Bhawanipatna","Seinpur SC","408","6840","8","1","1","Yes","Yes","Yes","1.33","Yes","No","No","No","No","Yes","0.3","Yes","1","1","1","1","1","1","1","1","0","0","1","0.013136943000000002","0.015525477999999999","0.013136943000000002","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Kalahandi","SHC","Bhawanipatna","Sujanpur SC","409","4181","8","1","1","Yes","Yes","Yes","1","Yes","No","No","No","Yes","No","0","Yes","1","1","1","1","1","1","1","1","0","1","1","0.037212449","0.052774019","0.058186739","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Kalahandi","SHC","Bhawanipatna","Thuapadar SC","410","6521","8","1","1","Yes","Yes","Yes","1.66","Yes","No","No","No","Yes","No","0","Yes","1","1","1","1","1","1","1","1","0","1","1","0.0006811989","0.011239782","0.011239782","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"1","Kalahandi","PHC","Bhawanipatna","ARTAL","587","22012","7","1","1","No","NA","NA","0.40909999999999996","Yes","No","No","No","No","Yes","0","Yes","1","1","0","0","0","1","1","1","0","0","1","0.008783088","0.024679413","0.023942714","0","0","0","0","0","0","0","0","Yes","No","No","0","0","0","0","0","NA","0.8333333333333334","1"
"1","Kalahandi","PHC","Bhawanipatna","DADPUR","588","23628","8","1","1","No","NA","NA","0.2609","Yes","No","No","Yes","Yes","Yes","0","Yes","1","1","0","0","0","1","1","1","1","1","1","0.0048435942","0.061996988999999995","0.056620867","0","0","0","0","0","0","0","0","Yes","No","No","0","0","0","0","0","NA","0.8333333333333334","1"
"1","Kalahandi","PHC","Bhawanipatna","DEUPUR","589","18369","14","1","1","No","NA","NA","0.3333","Yes","No","No","Yes","Yes","Yes","0","Yes","1","1","0","0","0","1","1","1","1","1","1","0.0040527217","0.016773265","0.016626131","0","0","0","0","0","0","0","0","Yes","Yes","No","0","0","0","0","0","NA","0.8333333333333334","1"
"1","Kalahandi","PHC","Bhawanipatna","JUGSAHIPATNA PHC","590","47940","30","1","1","No","NA","NA","0.19149999999999998","Yes","No","No","No","Yes","Yes","0","Yes","1","1","0","0","0","1","1","1","0","1","1","0.019677374","0.048202144999999995","0.048202144999999995","0","0","0","0","0","0","0","0","Yes","Yes","No","0","0","0","0","0","NA","0.8333333333333334","1"
"1","Kalahandi","PHC","Bhawanipatna","KARLAPADA","591","73796","6","1","1","No","NA","NA","0.08220000000000001","Yes","No","No","No","No","No","0","Yes","1","1","0","0","0","1","1","0","0","0","1","0.001701387","0.0046878685","0.0041751329","0","0","0","0","0","0","0","0","Yes","No","No","0","0","0","0","0","NA","0.5","1"
"1","Kalahandi","UPHC","Bhawanipatna","UHWC NAKTIGUDA, BHAWANIPATNA","592","15682","0","1","1","No","NA","NA","0","Yes","No","No","No","No","No","0","No","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Yes","Yes","No","0","0","0","0","0","NA","0.16666666666666666","1"
"1","Kalahandi","UPHC","Bhawanipatna","UPHC Bhawanipatna","593","79326","0","1","1","No","NA","NA","0.9494","Yes","No","No","No","No","No","0","No","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Yes","Yes","No","0","0","0","0","0","NA","0.8333333333333334","1"
"2","Kalahandi","SHC","Bhawanipatna","Artal SC","388","5784","8","1","1","No","Yes","No","1.6","Yes","No","No","No","No","No","0","No","1","1","1","1","1","1","1","1","0","0","0","0.138774389","0.123385546","0.12448474799999999","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Kalahandi","SHC","Bhawanipatna","Borbhata SC","389","5478","8","1","1","Yes","Yes","Yes","1.6","Yes","No","No","No","No","No","0","No","1","1","1","1","1","1","1","1","0","0","0","0.136622391","0.132827324","0.132068312","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Kalahandi","SHC","Bhawanipatna","Chahagaon SC","390","5875","6","1","1","No","Yes","Yes","1.2","Yes","No","No","No","No","Yes","0.57","No","1","1","1","1","1","1","1","1","0","0","0","0.17849833839999998","0.17401392000000002","0.17401392000000002","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Kalahandi","SHC","Bhawanipatna","Chheliamal SC","391","5681","6","1","1","Yes","Yes","No","1.2","Yes","No","No","No","No","Yes","0.29","Yes","1","1","1","0","0","1","1","1","0","0","1","0.14151534","0.144651732","0.1500077696","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","0.8333333333333334","1"
"2","Kalahandi","SHC","Bhawanipatna","Dadpur SC","392","5478","8","1","1","Yes","Yes","No","1.6","Yes","No","No","No","No","No","0","No","1","1","1","1","1","1","1","1","0","0","0","0.3524933394","0.181575939","0.196802438","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Kalahandi","SHC","Bhawanipatna","Deypur SC","393","6587","8","1","1","Yes","Yes","No","1.33","Yes","No","No","No","No","No","0","No","1","1","1","1","1","1","1","1","0","0","0","0.25479143","0.25028185000000003","0.24915444999999997","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Kalahandi","SHC","Bhawanipatna","Duarsuni SC","394","7450","8","1","1","No","Yes","Yes","1.14","Yes","No","No","No","No","No","0","No","1","1","1","1","1","1","1","1","0","0","0","0.025214198099999998","0.0264381882","0.0259485921","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Kalahandi","SHC","Bhawanipatna","Gudialipadar SC","395","5800","17","1","1","No","Yes","Yes","2.4","Yes","No","No","No","No","No","0","Yes","1","1","1","1","1","1","1","1","0","0","1","0.011818968000000001","0.0095128279","0.0089362929","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Kalahandi","SHC","Bhawanipatna","Kalam SC","396","5684","5","1","1","Yes","Yes","Yes","1","Yes","No","No","No","No","No","0","Yes","1","1","1","1","1","1","1","1","0","0","1","0.158088237","0.141176471","0.141176471","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Kalahandi","SHC","Bhawanipatna","Kamthana SC","397","15423","6","1","1","No","Yes","Yes","0.4","Yes","No","No","No","Yes","No","0","Yes","1","1","1","1","1","1","1","1","0","1","1","0.011864844400000001","0.010833118","0.01109105","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Kalahandi","SHC","Bhawanipatna","Karlaguda SC","398","5658","5","1","1","No","Yes","Yes","1","Yes","No","No","No","No","No","0","No","1","1","1","0","0","1","1","1","0","0","0","0.13234789","0.13062908","0.12856652000000002","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","0.8333333333333334","1"
"2","Kalahandi","SHC","Bhawanipatna","Kutrukhamar SC","399","8719","8","1","1","No","Yes","Yes","1","Yes","No","No","No","No","Yes","0.29","Yes","1","1","1","1","1","1","1","1","0","0","1","0.0209535377","0.0109322805","0.0112359555","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Kalahandi","SHC","Bhawanipatna","Madiguda SC","400","5470","8","1","1","No","Yes","Yes","1.6","Yes","No","No","No","No","No","0","Yes","1","1","1","0","0","1","1","1","0","0","1","0.0413396128","0.0324437462","0.030873888","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","0.8333333333333334","1"
"2","Kalahandi","SHC","Bhawanipatna","Malgaon SC","401","6824","10","1","1","No","Yes","Yes","1.66","Yes","No","No","No","No","Yes","0.55","Yes","1","1","1","1","1","1","1","1","0","0","1","0.8688946049999999","0.871465295","0.866323905","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Kalahandi","SHC","Bhawanipatna","Masigaon SC","402","7850","8","1","1","Yes","Yes","Yes","1.14","Yes","No","No","No","No","No","0","No","1","1","1","1","1","1","1","1","0","0","0","0.086770219","0.062131763","0.059989288","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Kalahandi","SHC","Bhawanipatna","Medinipur SC","403","6820","8","1","1","No","Yes","Yes","1.66","Yes","No","No","No","No","No","0","Yes","1","1","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","0.8333333333333334","1"
"2","Kalahandi","SHC","Bhawanipatna","Palna SC","404","5684","8","1","1","No","Yes","Yes","1.6","Yes","No","No","No","No","No","0","No","1","1","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","0.8333333333333334","1"
"2","Kalahandi","SHC","Bhawanipatna","Pokharighat SC","405","5478","8","1","1","No","Yes","Yes","1.6","Yes","No","No","No","No","No","0","No","1","1","1","0","0","1","1","1","0","0","0","0.7092783509999999","0.661855674","0.639175256","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","0.8333333333333334","1"
"2","Kalahandi","SHC","Bhawanipatna","Risigaon SC","406","6358","5","1","1","No","Yes","Yes","1","Yes","No","No","No","No","No","0","Yes","1","1","1","1","1","1","1","1","0","0","1","0.227164414","0.227164414","0.22676727400000002","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Kalahandi","SHC","Bhawanipatna","Sagada SC","407","5478","5","1","1","Yes","Yes","Yes","1","Yes","No","No","No","No","No","0","No","1","1","1","1","1","1","1","1","0","0","0","0.22721939500000002","0.22643723500000001","0.224481818","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
